@RELATION   'derisi0.names : -C 58 '
@ATTRIBUTE root					{0,1}
@ATTRIBUTE GO0003674					{0,1}
@ATTRIBUTE GO0005575					{0,1}
@ATTRIBUTE GO0008150					{0,1}
@ATTRIBUTE GO0003824					{0,1}
@ATTRIBUTE GO0005215					{0,1}
@ATTRIBUTE GO0005488					{0,1}
@ATTRIBUTE GO0032991					{0,1}
@ATTRIBUTE GO0043226					{0,1}
@ATTRIBUTE GO0044422					{0,1}
@ATTRIBUTE GO0044464					{0,1}
@ATTRIBUTE GO0008152					{0,1}
@ATTRIBUTE GO0009987					{0,1}
@ATTRIBUTE GO0050896					{0,1}
@ATTRIBUTE GO0051234					{0,1}
@ATTRIBUTE GO0065007					{0,1}
@ATTRIBUTE GO0016740					{0,1}
@ATTRIBUTE GO0016787					{0,1}
@ATTRIBUTE GO0003676					{0,1}
@ATTRIBUTE GO0005515					{0,1}
@ATTRIBUTE GO0043234					{0,1}
@ATTRIBUTE GO0043227					{0,1}
@ATTRIBUTE GO0043229					{0,1}
@ATTRIBUTE GO0044446					{0,1}
@ATTRIBUTE GO0016020					{0,1}
@ATTRIBUTE GO0044424					{0,1}
@ATTRIBUTE GO0044425					{0,1}
@ATTRIBUTE GO0009058					{0,1}
@ATTRIBUTE GO0043170					{0,1}
@ATTRIBUTE GO0044237					{0,1}
@ATTRIBUTE GO0044238					{0,1}
@ATTRIBUTE GO0016043					{0,1}
@ATTRIBUTE GO0006950					{0,1}
@ATTRIBUTE GO0006810					{0,1}
@ATTRIBUTE GO0051649					{0,1}
@ATTRIBUTE GO0050789					{0,1}
@ATTRIBUTE GO0043231					{0,1}
@ATTRIBUTE GO0044428					{0,1}
@ATTRIBUTE GO0005737					{0,1}
@ATTRIBUTE GO0044444					{0,1}
@ATTRIBUTE GO0019538					{0,1}
@ATTRIBUTE GO0043283					{0,1}
@ATTRIBUTE GO0044260					{0,1}
@ATTRIBUTE GO0006139					{0,1}
@ATTRIBUTE GO0006996					{0,1}
@ATTRIBUTE GO0046907					{0,1}
@ATTRIBUTE GO0019222					{0,1}
@ATTRIBUTE GO0050794					{0,1}
@ATTRIBUTE GO0005634					{0,1}
@ATTRIBUTE GO0005739					{0,1}
@ATTRIBUTE GO0044267					{0,1}
@ATTRIBUTE GO0006259					{0,1}
@ATTRIBUTE GO0016070					{0,1}
@ATTRIBUTE GO0043412					{0,1}
@ATTRIBUTE GO0051276					{0,1}
@ATTRIBUTE GO0031323					{0,1}
@ATTRIBUTE GO0006464					{0,1}
@ATTRIBUTE GO0007001					{0,1}
@ATTRIBUTE  g1                                      numeric
@ATTRIBUTE  g1_bkg                                  numeric
@ATTRIBUTE  r1                                      numeric
@ATTRIBUTE  r1_bkg                                  numeric
@ATTRIBUTE  f1                                      numeric
@ATTRIBUTE  g2                                      numeric
@ATTRIBUTE  g2_bkg                                  numeric
@ATTRIBUTE  r2                                      numeric
@ATTRIBUTE  r2_bkg                                  numeric
@ATTRIBUTE  f2                                      numeric
@ATTRIBUTE  g3                                      numeric
@ATTRIBUTE  g3_bkg                                  numeric
@ATTRIBUTE  r3                                      numeric
@ATTRIBUTE  r3_bkg                                  numeric
@ATTRIBUTE  f3                                      numeric
@ATTRIBUTE  g4                                      numeric
@ATTRIBUTE  g4_bkg                                  numeric
@ATTRIBUTE  r4                                      numeric
@ATTRIBUTE  r4_bkg                                  numeric
@ATTRIBUTE  f4                                      numeric
@ATTRIBUTE  g5                                      numeric
@ATTRIBUTE  g5_bkg                                  numeric
@ATTRIBUTE  r5                                      numeric
@ATTRIBUTE  r5_bkg                                  numeric
@ATTRIBUTE  f5                                      numeric
@ATTRIBUTE  g6                                      numeric
@ATTRIBUTE  g6_bkg                                  numeric
@ATTRIBUTE  r6                                      numeric
@ATTRIBUTE  r6_bkg                                  numeric
@ATTRIBUTE  f6                                      numeric
@ATTRIBUTE  g7                                      numeric
@ATTRIBUTE  g7_bkg                                  numeric
@ATTRIBUTE  r7                                      numeric
@ATTRIBUTE  r7_bkg                                  numeric
@ATTRIBUTE  f7                                      numeric
@ATTRIBUTE  g1_ratio                                numeric
@ATTRIBUTE  g2_ratio                                numeric
@ATTRIBUTE  g3_ratio                                numeric
@ATTRIBUTE  g4_ratio                                numeric
@ATTRIBUTE  g5_ratio                                numeric
@ATTRIBUTE  g6_ratio                                numeric
@ATTRIBUTE  g7_ratio                                numeric
@ATTRIBUTE  r1_ratio                                numeric
@ATTRIBUTE  r2_ratio                                numeric
@ATTRIBUTE  r3_ratio                                numeric
@ATTRIBUTE  r4_ratio                                numeric
@ATTRIBUTE  r5_ratio                                numeric
@ATTRIBUTE  r6_ratio                                numeric
@ATTRIBUTE  r7_ratio                                numeric
@ATTRIBUTE  g1dashbkg                               numeric
@ATTRIBUTE  g2dashbkg                               numeric
@ATTRIBUTE  g3dashbkg                               numeric
@ATTRIBUTE  g4dashbkg                               numeric
@ATTRIBUTE  g5dashbkg                               numeric
@ATTRIBUTE  g6dashbkg                               numeric
@ATTRIBUTE  g7dashbkg                               numeric
@ATTRIBUTE  r1dashbkg                               numeric
@ATTRIBUTE  r2dashbkg                               numeric
@ATTRIBUTE  r3dashbkg                               numeric
@ATTRIBUTE  r4dashbkg                               numeric
@ATTRIBUTE  r5dashbkg                               numeric
@ATTRIBUTE  r6dashbkg                               numeric
@ATTRIBUTE  r7dashbkg                               numeric


@DATA
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32334,2754,32691,1370,0,21856,2740,20626,1917,0,25454,1990,31734,1727,0,37967,1927,43136,1582,0,26668,1983,26910,1175,0,26427,2644,27476,2139,0,27496,1521,13186,1274,0,0.94,1.02,0.78,0.87,0.96,0.94,2.18,1.06,0.98,1.28,1.15,1.04,1.06,0.46,29580,19116,23464,36040,24685,23783,25975,31321,18709,30007,41554,25735,25337,11912
1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672,2399,6172,1327,0,5812,2464,5652,1491,0,5925,1684,10666,1470,0,5051,1278,7328,885,0,4719,1574,6160,1309,0,4002,2242,5335,1611,0,4396,1076,6457,752,0,0.88,0.8,0.46,0.59,0.65,0.47,0.58,1.14,1.25,2.17,1.69,1.54,2.13,1.72,4273,3348,4241,3773,3145,1760,3320,4845,4161,9196,6443,4851,3724,5705
1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3505,2303,2423,1198,0,3568,2498,2532,1503,0,2609,1538,2755,1161,0,2059,1305,1716,911,0,2618,1668,2004,1130,0,2990,2326,2751,1607,0,1749,1001,1872,740,0,0.98,1.04,0.67,0.94,1.09,0.58,0.66,1.02,0.96,1.49,1.06,0.92,1.72,1.52,1202,1070,1071,754,950,664,748,1225,1029,1594,805,874,1144,1132
1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4727,2664,2740,1288,0,3414,2305,1988,1264,0,2346,1568,1848,1186,0,2722,1429,2248,942,0,3457,1736,2653,977,0,3628,2238,4320,1340,0,1998,1080,1754,710,0,1.42,1.53,1.18,0.99,1.03,0.47,0.88,0.7,0.65,0.85,1.01,0.97,2.13,1.14,2063,1109,778,1293,1721,1390,918,1452,724,662,1306,1676,2980,1044
1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4259,2232,3207,1244,0,4183,2235,3159,1443,0,3130,1619,3270,1205,0,2810,1271,2643,890,0,2839,1846,2701,1256,0,3385,2376,3738,1629,0,2284,992,4228,723,0,1.03,1.14,0.73,0.88,0.69,0.48,0.37,0.97,0.88,1.37,1.14,1.45,2.08,2.7,2027,1948,1511,1539,993,1009,1292,1963,1716,2065,1753,1445,2109,3505
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13178,2719,11415,1286,0,5692,2356,4440,1310,0,6259,1778,5844,1403,0,9723,1552,5756,1049,0,7946,1947,4459,1107,0,10488,2376,3049,1341,0,7351,1155,1891,707,0,1.03,1.07,1.01,1.74,1.79,4.75,5.23,0.97,0.93,0.99,0.57,0.56,0.21,0.19,10459,3336,4481,8171,5999,8112,6196,10129,3130,4441,4707,3352,1708,1184
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16135,2790,14354,1480,0,8530,2392,7737,1354,0,9817,1878,10526,1507,0,11322,1610,10144,1090,0,9830,1862,7688,1076,0,12725,2494,6051,1395,0,9557,1307,4186,868,0,1.04,0.96,0.88,1.07,1.21,2.2,2.49,0.96,1.04,1.14,0.93,0.83,0.45,0.4,13345,6138,7939,9712,7968,10231,8250,12874,6383,9019,9054,6612,4656,3318
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3800,2121,2840,1127,0,3999,2634,3384,1824,0,4470,1659,4774,1267,0,2409,1100,2197,816,0,2655,1416,2009,1054,0,2934,1852,3143,1478,0,2270,835,2438,671,0,0.98,0.88,0.8,0.95,1.3,0.65,0.81,1.02,1.14,1.25,1.05,0.77,1.54,1.23,1679,1365,2811,1309,1239,1082,1435,1713,1560,3507,1381,955,1665,1767
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3589,2173,2698,1171,0,3979,2371,3058,1413,0,3065,1481,3469,1140,0,2359,1157,1552,799,0,2914,1544,2038,1196,0,3021,2073,2450,1403,0,2439,878,1569,649,0,0.93,0.98,0.68,1.6,1.63,0.91,1.7,1.08,1.02,1.47,0.63,0.61,1.1,0.59,1416,1608,1584,1202,1370,948,1561,1527,1645,2329,753,842,1047,920
1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3673,2670,1783,1299,0,3371,2497,1997,1396,0,2423,1588,2000,1247,0,4309,1313,4208,822,0,2492,1582,1535,954,0,4315,2340,4363,1507,0,2108,1094,1804,702,0,2.07,1.45,1.11,0.88,1.57,0.69,0.92,0.48,0.69,0.9,1.14,0.64,1.45,1.09,1003,874,835,2996,910,1975,1014,484,601,753,3386,581,2856,1102
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3508,2129,2365,1155,0,3711,2606,2859,1813,0,3574,1590,3355,1209,0,2175,1151,1634,825,0,2557,1465,1646,1063,0,2623,1384,2130,1094,0,1964,820,1450,635,0,1.14,1.06,0.92,1.27,1.87,1.2,1.4,0.88,0.94,1.09,0.79,0.53,0.83,0.71,1379,1105,1984,1024,1092,1239,1144,1210,1046,2146,809,583,1036,815
1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3504,2410,1918,1144,0,3439,2056,2108,1109,0,2843,1532,2456,1108,0,2683,1357,1809,820,0,2505,1616,1622,1028,0,4255,2343,3838,1480,0,2435,1098,1769,712,0,1.41,1.38,0.97,1.34,1.5,0.81,1.26,0.71,0.72,1.03,0.75,0.67,1.23,0.79,1094,1383,1311,1326,889,1912,1337,774,999,1348,989,594,2358,1057
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,3630,2433,2187,1230,0,3440,2272,2212,1267,0,2939,1633,2750,1188,0,2703,1316,1955,838,0,2705,1658,1744,1021,0,3949,2493,3130,1572,0,2150,1127,1372,728,0,1.25,1.24,0.84,1.24,1.45,0.93,1.59,0.8,0.81,1.19,0.81,0.69,1.08,0.63,1197,1168,1306,1387,1047,1456,1023,957,945,1562,1117,723,1558,644
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4453,2028,3638,1098,0,4844,2581,4335,1765,0,4261,1558,4369,1185,0,2865,1152,2634,800,0,3241,1433,3138,1095,0,3908,2272,4924,1879,0,2405,841,2419,644,0,0.95,0.88,0.85,0.93,0.88,0.54,0.88,1.05,1.14,1.18,1.08,1.14,1.85,1.14,2425,2263,2703,1713,1808,1636,1564,2540,2570,3184,1834,2043,3045,1775
1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3734,2372,2493,1158,0,4056,2800,3282,2122,0,6809,1953,7953,1533,0,4479,1600,3067,1196,0,2904,1797,2010,1207,0,4039,2476,3598,2141,0,3742,1107,2078,752,0,1.02,1.08,0.76,1.54,1.38,1.07,1.99,0.98,0.93,1.32,0.65,0.72,0.93,0.5,1362,1256,4856,2879,1107,1563,2635,1335,1160,6420,1871,803,1457,1326
1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235,2396,1778,1141,0,3660,2791,2706,1998,0,3755,1967,3407,1575,0,2754,1524,2421,1154,0,2615,1740,1917,1193,0,3414,2535,3629,2075,0,2308,1071,1919,790,0,1.32,1.23,0.98,0.97,1.21,0.57,1.1,0.76,0.81,1.02,1.03,0.83,1.75,0.91,839,869,1788,1230,875,879,1237,637,708,1832,1267,724,1554,1129
1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,3360,2477,1678,1207,0,3553,2586,2173,1512,0,2354,1505,2180,1146,0,2343,1388,1753,872,0,2359,1713,1606,1101,0,4011,2522,4024,1637,0,2414,1046,2154,682,0,1.87,1.46,0.82,1.08,1.28,0.62,0.93,0.53,0.68,1.22,0.93,0.78,1.61,1.08,883,967,849,955,646,1489,1368,471,661,1034,881,505,2387,1472
1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6314,2035,5200,1093,0,6016,2408,5433,1450,0,3757,1293,3279,985,0,4444,1194,3851,826,0,4501,1383,4070,1174,0,5775,2303,3575,1576,0,3859,932,3328,692,0,1.04,0.91,1.07,1.07,1.08,1.74,1.11,0.96,1.1,0.93,0.93,0.93,0.57,0.9,4279,3608,2464,3250,3118,3472,2927,4107,3983,2294,3025,2896,1999,2636
1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2997,1933,2016,984,0,3334,2414,2414,1360,0,2166,1275,2184,987,0,1786,1129,1487,785,0,3598,1536,2543,1244,0,3058,2238,2820,1589,0,1660,860,1715,661,0,1.03,0.87,0.74,0.94,1.59,0.67,0.76,0.97,1.15,1.35,1.06,0.63,1.49,1.32,1064,920,891,657,2062,820,800,1032,1054,1197,702,1299,1231,1054
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3808,2440,2496,1226,0,3812,2761,2875,1983,0,5065,2063,5359,1682,0,3684,1691,2851,1248,0,2474,1651,1496,990,0,3635,2564,3501,2164,0,2699,995,2212,719,0,1.08,1.18,0.82,1.24,1.63,0.8,1.14,0.93,0.85,1.22,0.81,0.61,1.25,0.88,1368,1051,3002,1993,823,1071,1704,1270,892,3677,1603,506,1337,1493
1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,4282,1944,3721,1039,0,4938,2577,4357,1783,0,5415,1468,5160,1081,0,3202,1078,1743,732,0,3896,1469,2414,1089,0,4662,2234,3506,1842,0,2681,831,1918,668,0,0.87,0.92,0.97,2.1,1.83,1.46,1.48,1.15,1.09,1.03,0.48,0.55,0.68,0.68,2338,2361,3947,2124,2427,2428,1850,2682,2574,4079,1011,1325,1664,1250
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7194,2425,6437,1169,0,7295,2835,6500,2190,0,12413,2142,10022,1673,0,9555,1788,5615,1380,0,4146,1618,2172,1028,0,7092,2553,3017,2170,0,8240,1172,1883,812,0,0.91,1.03,1.23,1.83,2.21,5.36,6.6,1.1,0.97,0.81,0.55,0.45,0.19,0.15,4769,4460,10271,7767,2528,4539,7068,5268,4310,8349,4235,1144,847,1071
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3312,2316,1980,1144,0,4082,2871,2883,2113,0,4663,2067,5142,1617,0,2977,1622,2533,1198,0,2181,1570,1455,1016,0,3453,2493,3321,2125,0,2751,1078,2073,788,0,1.19,1.57,0.74,1.01,1.39,0.8,1.3,0.84,0.64,1.35,0.99,0.72,1.25,0.77,996,1211,2596,1355,611,960,1673,836,770,3525,1335,439,1196,1285
1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21137,1978,21165,1025,0,18339,2250,18148,1342,0,11276,1307,13569,958,0,11646,1113,13551,781,0,12303,1492,16458,1244,0,15531,2128,18536,1481,0,11421,931,12647,725,0,0.95,0.96,0.79,0.82,0.71,0.79,0.88,1.05,1.04,1.27,1.22,1.41,1.27,1.14,19159,16089,9969,10533,10811,13403,10490,20140,16806,12611,12770,15214,17055,11922
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4222,2768,2579,1520,0,4141,2739,2827,1646,0,3388,1751,3103,1416,0,2318,1425,1636,973,0,4225,1705,2683,1170,0,3819,2446,2924,1612,0,1853,1244,1159,804,0,1.37,1.19,0.97,1.35,1.67,1.05,1.72,0.73,0.84,1.03,0.74,0.6,0.95,0.58,1454,1402,1637,893,2520,1373,609,1059,1181,1687,663,1513,1312,355
1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3870,1793,3150,1019,0,3867,2304,3009,1319,0,2390,1208,2015,866,0,2174,1023,1556,719,0,3657,1551,3122,1314,0,3945,2160,3011,1580,0,1940,832,1576,687,0,0.97,0.92,1.03,1.38,1.16,1.25,1.25,1.03,1.09,0.97,0.72,0.86,0.8,0.8,2077,1563,1182,1151,2106,1785,1108,2131,1690,1149,837,1808,1431,889
1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,2548,2254,1427,0,4029,2787,2741,1737,0,3311,1804,3078,1318,0,2493,1402,1805,928,0,2684,1585,1779,1069,0,3728,2584,3414,1720,0,2276,1291,2097,860,0,1.54,1.24,0.86,1.24,1.55,0.68,0.8,0.65,0.81,1.16,0.81,0.65,1.47,1.25,1270,1242,1507,1091,1099,1144,985,827,1004,1760,877,710,1694,1237
1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5947,2290,4692,1142,0,6219,2846,6627,2118,0,5539,1915,4989,1443,0,5720,1512,5248,1170,0,3860,1585,2811,1070,0,5208,1995,3722,1596,0,4385,1072,2760,744,0,1.03,0.75,1.02,1.03,1.31,1.51,1.64,0.97,1.33,0.98,0.97,0.76,0.66,0.61,3657,3373,3624,4208,2275,3213,3313,3550,4509,3546,4078,1741,2126,2016
1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,8142,2523,7703,1402,0,8456,2905,7477,1784,0,9171,1846,8035,1363,0,8215,1525,5561,943,0,5983,1664,4087,1202,0,6512,2588,5460,1748,0,6935,1310,4590,892,0,0.89,0.98,1.1,1.45,1.5,1.06,1.52,1.12,1.02,0.91,0.69,0.67,0.94,0.66,5619,5551,7325,6690,4319,3924,5625,6301,5693,6672,4618,2885,3712,3698
1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4749,2506,3563,1335,0,4543,2684,3231,1528,0,4263,1687,3362,1238,0,3210,1264,1872,815,0,2901,1713,1755,1155,0,4033,2556,2747,1742,0,5415,997,5549,718,0,1.01,1.09,1.21,1.84,1.98,1.47,0.91,0.99,0.92,0.83,0.54,0.51,0.68,1.1,2243,1859,2576,1946,1188,1477,4418,2228,1703,2124,1057,600,1005,4831
1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3625,2281,2385,1155,0,4542,3131,3880,2338,0,6425,2011,9059,1626,0,3036,1456,2364,1060,0,2674,1519,1787,993,0,3249,1572,3164,1516,0,2815,952,2236,706,0,1.09,0.92,0.59,1.21,1.45,1.02,1.22,0.92,1.09,1.69,0.83,0.69,0.98,0.82,1344,1411,4414,1580,1155,1677,1863,1230,1542,7433,1304,794,1648,1530
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3056,2217,1912,1112,0,3649,2823,2986,2158,0,4229,1770,4453,1366,0,3957,1306,4024,978,0,2209,1425,1484,991,0,3057,2273,3102,1844,0,2112,876,2117,669,0,1.05,1,0.8,0.87,1.59,0.62,0.85,0.95,1,1.25,1.15,0.63,1.61,1.18,839,826,2459,2651,784,784,1236,800,828,3087,3046,493,1258,1448
1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5749,2651,4570,1277,0,4951,2674,4584,2026,0,5720,1708,6682,1327,0,8972,1718,7264,1294,0,7731,1963,4892,1082,0,6837,2493,5163,1932,0,4528,1000,2251,720,0,0.94,0.89,0.75,1.22,1.51,1.34,2.3,1.06,1.12,1.33,0.82,0.66,0.75,0.43,3098,2277,4012,7254,5768,4344,3528,3293,2558,5355,5970,3810,3231,1531
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,8307,2343,8474,1314,0,7870,2686,8849,1625,0,6872,1598,9368,1228,0,5635,1308,6329,962,0,8730,1642,11005,1212,0,5222,2392,4528,1631,0,5042,1044,3259,759,0,0.83,0.72,0.65,0.81,0.72,0.98,1.6,1.2,1.39,1.54,1.23,1.39,1.02,0.63,5964,5184,5274,4327,7088,2830,3998,7160,7224,8140,5367,9793,2897,2500
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,4498,2394,3542,1363,0,5179,2679,4190,1634,0,3269,1541,3063,1198,0,2873,1274,2096,906,0,3048,1443,2437,1004,0,3640,2381,2784,1632,0,2559,992,1928,724,0,0.97,0.98,0.93,1.34,1.12,1.09,1.3,1.03,1.02,1.08,0.75,0.89,0.92,0.77,2104,2500,1728,1599,1605,1259,1567,2179,2556,1865,1190,1433,1152,1204
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4058,2709,2258,1376,0,3960,2363,2761,1332,0,2788,1603,2448,1173,0,3058,1397,2092,898,0,2893,1764,1726,1026,0,4546,2394,3968,1487,0,2447,1137,1928,760,0,1.53,1.12,0.93,1.39,1.61,0.87,1.12,0.65,0.89,1.08,0.72,0.62,1.15,0.89,1349,1597,1185,1661,1129,2152,1310,882,1429,1275,1194,700,2481,1168
